scene_id,object_id,predicted_class_id,class_label,predicted_room_id,object_x,object_y,object_z,p_obj,p_det,p_view,p_mem,p_sem_bar,p_sem,p_coh
00824-Dd4bFSTQ8gi,0_0_0,82,cardboard,0_0,0.5358160990667018,0.9504446675881321,7.493084108952201,0.526925304544957,0.9815009856231284,0.9353632516808895,0.9986292643504703,0.5747430429511955,0.5747430429511955,0.751036361687124
00824-Dd4bFSTQ8gi,0_0_1,44,blanket,0_0,-0.15128619378764394,0.5054172454764767,6.239584927750432,0.9144044423693533,0.967441533474212,0.9826338374798602,0.9970343468188226,0.9647432847014579,0.9647432847014579,0.9993493967864316
00824-Dd4bFSTQ8gi,0_0_10,180,fan,0_0,0.29391511948057825,2.444362572194348,6.6607924247325245,0.03205869244136453,0.958186933500135,0.9315943460651928,0.9974769094815121,0.03600525289889409,0.9039260301855427,0.03600525289889409
00824-Dd4bFSTQ8gi,0_0_11,180,fan,0_0,-0.7789661169918577,2.4415373760715844,6.991677373851442,0.07715364964589007,0.9719229940411945,0.9547267689785945,0.997217783405729,0.08337877368526445,0.9642772686836548,0.08337877368526445
00824-Dd4bFSTQ8gi,0_0_12,44,blanket,0_0,-1.244088115780676,0.7440986911850208,6.704639279931565,0.5540569653281792,0.9799650613780848,0.9448899889937348,0.9962713900864734,0.6005994363715749,0.7092570745734359,0.6005994363715749
00824-Dd4bFSTQ8gi,0_0_13,337,pillow,0_0,-0.9178571284557208,0.6629937862232552,6.265305054202096,0.8260701011571617,0.9675181324976476,0.9360914053263167,0.9892258091158628,0.9220279665590326,0.9220279665590326,0.9949486925592409
00824-Dd4bFSTQ8gi,0_0_14,337,pillow,0_0,-1.1114782645125816,0.707712956187033,6.49086903815721,0.510049015030443,0.9068157358656799,0.939193886897267,0.9870871315709732,0.6067113480571762,0.6067113480571762,0.9947696495942825
00824-Dd4bFSTQ8gi,0_0_15,106,closet door,0_0,1.0776802989711485,1.7909076659562073,5.249641545004159,0.5651016862095585,0.9480592692021275,0.9310448389335311,0.9994445075153799,0.6405629739856218,0.6405629739856218,0.9459285992670815
00824-Dd4bFSTQ8gi,0_0_16,44,blanket,0_0,0.38025587637069364,0.24719192672198068,5.918372250131943,0.6559274847811944,0.9662416562297051,0.9015891692466742,0.9668962628845564,0.7787203155955811,0.8772394466374022,0.7787203155955811
00824-Dd4bFSTQ8gi,0_0_17,545,wood,0_0,0.7453474377984806,0.003592693171496413,6.703757275534406,0.6025578102473224,0.920706980479391,0.9425847760628832,0.9987348750983432,0.6951950125921138,0.772980140362492,0.6951950125921138
00824-Dd4bFSTQ8gi,0_0_18,82,cardboard,0_0,-1.0698920872031588,1.3424783129957008,5.969884545448845,0.6306838124022275,0.9550311861459188,0.9407272294081253,0.9988946393784942,0.7027659858908184,0.7359227593122967,0.7027659858908184
00824-Dd4bFSTQ8gi,0_0_19,106,closet door,0_0,1.0780443287226464,1.5857292739798445,5.176707125893661,0.6454563071162677,0.9628617887695631,0.9432931509630497,0.9997276578848577,0.7108443379396945,0.7108443379396945,0.9882888085853956
00824-Dd4bFSTQ8gi,0_0_2,326,partial,0_0,0.3165217831394709,2.2390037375476575,7.578535248959339,0.2875674762355547,0.9806976640250259,0.9127207339125156,0.9963905852433266,0.3224312251659184,0.5558604712467863,0.3224312251659184
00824-Dd4bFSTQ8gi,0_0_20,82,cardboard,0_0,1.2430351456928779,1.3584551467126411,7.295674047261759,0.032117807578127495,0.9249709491837135,0.9386622532855194,0.9934525821649303,0.0372358525778354,0.6623547760074318,0.0372358525778354
00824-Dd4bFSTQ8gi,0_0_21,106,closet door,0_0,1.0376924450264657,1.1557873410754282,7.306319918336272,0.19861567914971687,0.9280460293618789,0.9963917849037328,0.998895750217875,0.2150273531574083,0.527590199574996,0.2150273531574083
00824-Dd4bFSTQ8gi,0_0_22,316,overhang,0_0,1.6894125363986485,0.7261366078147385,7.597604076616004,0.4895693744228888,0.9751834197689302,0.9366758240981087,0.9906698330773632,0.5410154702893273,0.5410154702893273,0.8203951069302565
00824-Dd4bFSTQ8gi,0_0_23,316,overhang,0_0,1.6087461830223142,1.3997701262659688,7.6002802990923035,0.4500865561634809,0.9417520742024389,0.9204321848491706,0.9935645294882547,0.5226026175299592,0.5226026175299592,0.818166381457664
00824-Dd4bFSTQ8gi,0_0_24,106,closet door,0_0,1.178996164960983,1.423456496072554,6.630247445322401,0.011559195511778177,0.9685552521132663,0.9400674495781047,0.9956405653543227,0.012750922642786077,0.9245753939494951,0.012750922642786077
00824-Dd4bFSTQ8gi,0_0_25,82,cardboard,0_0,1.9250072479989464,2.0748719689940622,7.265262143687729,0.500145952550862,0.9282085501171898,0.928717812596112,0.9988308397600874,0.5808653568127377,0.9833039081252677,0.5808653568127377
00824-Dd4bFSTQ8gi,0_0_26,405,shelf,0_0,1.1780926544232198,1.4262178802717729,6.688451046811241,1.3968486480288199e-06,0.9508786796631992,0.9376608623291074,0.9837077502529517,1.592620713415661e-06,0.5315621279229915,1.592620713415661e-06
00824-Dd4bFSTQ8gi,0_0_27,106,closet door,0_0,1.9130656651520594,0.8000561673060735,7.2970125400516395,0.4813194240714606,0.9809038920534981,0.9101413044230615,0.9998254404581327,0.5392298475466841,0.8691291101297427,0.5392298475466841
00824-Dd4bFSTQ8gi,0_0_28,106,closet door,0_0,1.042215708438757,1.6934118307843171,7.303962190000776,0.2270978893340346,0.9094630729200112,0.8927788111421193,0.9988926783943161,0.2800047015437195,0.6540274581175997,0.2800047015437195
00824-Dd4bFSTQ8gi,0_0_29,316,overhang,0_0,1.193597866276501,2.1240806816526683,7.196259473740451,0.5307551083052707,0.9685535555084547,0.9234315148987582,0.9857325233194484,0.6020142412067814,0.7703536239672915,0.6020142412067814
